Price,Open,High,Low,Vol.,Change %
1675.86,1679.24,1681.54,1673.26,135520000.0,-0.0013
1666.08,1674.24,1681.44,1666.08,135770000.0,-0.0058
1665.68,1659.17,1670.85,1657.78,113960000.0,-0.0002
1691.5,1665.04,1701.65,1664.69,219970000.0,0.0155
1685.05,1694.93,1697.15,1677.33,115070000.0,-0.0038
1680.37,1684.73,1689.91,1674.11,120490000.0,-0.0028000000000000004
1688.45,1682.96,1690.56,1680.61,117840000.0,0.0048
1690.65,1690.22,1691.62,1682.35,82240000.0,0.0013
1663.86,1694.52,1694.81,1663.86,136620000.0,-0.0158
1672.63,1663.96,1674.61,1662.58,104210000.0,0.0053
1687.13,1675.05,1687.13,1675.05,104680000.0,0.0087
1688.77,1683.05,1689.34,1679.18,96640000.0,0.001
1703.57,1689.29,1704.87,1686.14,137650000.0,0.0088
1721.93,1710.67,1721.93,1706.61,153630000.0,0.0108
1726.67,1722.65,1726.67,1717.17,113710000.0,0.0028000000000000004
1737.28,1727.04,1737.28,1726.04,108400000.0,0.0060999999999999995
1753.07,1733.89,1753.07,1730.38,123980000.0,0.0091
1759.24,1754.19,1764.15,1754.18,152830000.0,0.0034999999999999996
1754.67,1758.51,1758.63,1749.52,111670000.0,-0.0026
1757.96,1753.14,1760.84,1749.95,82610000.0,0.0019
1762.93,1757.54,1764.57,1756.9,112760000.0,0.0028000000000000004
1763.78,1760.95,1766.05,1760.77,103280000.0,0.0005
1766.23,1768.32,1769.22,1762.15,144190000.0,0.0014000000000000002
1769.14,1764.06,1769.14,1760.25,115180000.0,0.0016
1770.26,1767.59,1770.47,1764.28,108140000.0,0.0006
1784.25,1768.23,1784.25,1764.21,207730000.0,0.0079
1788.31,1777.85,1788.31,1777.58,107860000.0,0.0023
1778.13,1788.31,1788.31,1775.85,109620000.0,-0.005699999999999999
1780.09,1782.74,1782.77,1773.89,93080000.0,0.0011
1779.75,1781.76,1782.19,1777.78,90020000.0,-0.0002
1791.09,1784.34,1791.98,1782.22,126330000.0,0.0064
1804.73,1793.16,1804.73,1793.11,144580000.0,0.0076
1804.95,1803.54,1811.29,1803.0,116670000.0,0.0001
1805.75,1804.27,1812.69,1804.09,121360000.0,0.0004
1783.34,1803.65,1804.41,1782.7,160410000.0,-0.0124
1783.78,1779.79,1788.34,1778.2,136270000.0,0.0002
1785.94,1784.58,1789.05,1783.58,107250000.0,0.0012
1777.27,1782.12,1782.28,1773.74,103520000.0,-0.0049
1783.47,1780.64,1785.03,1780.26,106450000.0,0.0034999999999999996
1787.58,1784.43,1791.14,1782.74,86340000.0,0.0023
1798.11,1790.25,1798.11,1788.86,119270000.0,0.0059
1810.87,1801.6,1810.87,1799.57,128180000.0,0.0070999999999999995
1808.59,1806.35,1808.59,1798.84,86220000.0,-0.0013
1811.6,1807.6,1814.78,1804.89,108230000.0,0.0017000000000000001
1826.9,1811.39,1826.9,1811.13,131850000.0,0.0084
1820.64,1821.86,1822.43,1815.74,156090000.0,-0.0034000000000000002
1819.66,1821.54,1823.24,1817.83,174720000.0,-0.0005
1813.58,1821.06,1822.52,1809.57,84330000.0,-0.0033
1812.76,1812.75,1813.94,1809.24,90850000.0,-0.0005
1795.5,1805.34,1807.92,1795.5,172920000.0,-0.0095
1798.57,1795.82,1802.6,1794.79,118420000.0,0.0017000000000000001
1799.17,1801.28,1802.12,1795.29,99930000.0,0.0003
1785.25,1810.19,1822.68,1780.91,200370000.0,-0.0077
1792.6,1786.95,1792.96,1777.45,170220000.0,0.0040999999999999995
1803.76,1790.56,1804.89,1789.6,150360000.0,0.0062
1792.94,1791.86,1797.97,1788.52,130729999.99999999,-0.006
1800.71,1794.72,1805.65,1794.61,118650000.0,0.0043
1803.7,1804.01,1810.21,1803.06,135660000.0,0.0017000000000000001
1810.64,1811.68,1813.53,1809.44,319990000.0,0.0038
1800.17,1809.23,1812.19,1797.35,91380000.0,-0.0058
1794.47,1798.14,1800.87,1794.47,107040000.0,-0.0032
1798.72,1789.0,1800.7,1787.62,124110000.0,0.0024
1798.64,1795.95,1803.71,1793.83,110250000.0,0.0
1793.15,1795.91,1798.68,1791.1,176950000.0,-0.0031
1792.46,1795.99,1797.85,1792.15,71540000.0,-0.0004
1798.15,1792.73,1798.15,1791.67,89850000.0,0.0032
1796.3,1797.9,1799.8,1794.23,83420000.0,-0.001
1790.11,1796.79,1798.24,1787.88,157720000.0,-0.0034000000000000002
1777.15,1787.52,1787.52,1776.52,116580000.0,-0.0072
1775.75,1773.51,1778.19,1769.72,85750000.0,-0.0008
1774.15,1773.03,1776.68,1771.16,76550000.0,-0.0009
1735.18,1781.72,1781.79,1732.5,207390000.0,-0.022000000000000002
1708.49,1699.76,1708.77,1682.98,301430000.0,-0.0154
1730.74,1703.92,1732.16,1703.92,171940000.0,0.013000000000000001
1728.74,1729.4,1739.32,1726.25,123190000.0,-0.0012
1736.84,1728.17,1736.84,1727.34,89360000.0,0.004699999999999999
1740.59,1741.53,1742.8,1737.29,125300000.0,0.0022
1738.01,1738.4,1740.83,1735.07,127680000.0,-0.0015
1732.14,1733.71,1733.71,1718.13,125450000.0,-0.0034000000000000002
1722.47,1730.26,1730.27,1722.12,91090000.0,-0.005600000000000001
1697.6,1721.5,1721.91,1697.6,133940000.0,-0.0144
1690.04,1697.1,1706.18,1689.53,118640000.0,-0.0045000000000000005
1686.59,1679.36,1686.59,1670.34,170810000.0,-0.002
1683.06,1690.48,1691.44,1678.35,100070000.0,-0.0021
1683.73,1682.55,1686.83,1680.59,72190000.0,0.0004
1685.94,1688.18,1696.99,1680.97,96800000.0,0.0013
1709.27,1691.39,1711.95,1689.43,176480000.0,0.0138
1706.92,1710.59,1711.39,1701.28,94930000.0,-0.0014000000000000002
1713.87,1710.98,1720.13,1705.31,157400000.0,0.0040999999999999995
1708.8,1720.07,1720.07,1699.6,532390000.0,-0.003
1714.88,1712.71,1715.98,1704.93,226870000.0,0.0036
1721.42,1725.96,1726.1,1718.47,172470000.0,0.0038
1708.09,1719.28,1719.73,1705.1,117850000.0,-0.0077
1696.14,1704.08,1706.34,1696.14,81280000.0,-0.006999999999999999
1687.57,1686.66,1691.91,1680.09,130639999.99999999,-0.0051
1688.41,1685.69,1688.41,1678.82,114130000.0,0.0005
1694.21,1686.43,1698.14,1685.2,116540000.0,0.0034000000000000002
1706.38,1705.81,1708.96,1701.92,105600000.0,0.0072
1710.71,1712.81,1712.97,1698.51,104050000.0,0.0025
1695.37,1694.57,1698.68,1689.68,117060000.0,-0.009000000000000001
1695.62,1694.59,1701.74,1689.03,79920000.0,0.0001
1695.88,1696.47,1696.54,1689.14,50930000.0,0.0002
1701.99,1693.04,1701.99,1688.45,90420000.0,0.0036
1684.97,1698.72,1699.09,1683.15,399000000.0,-0.01
1686.55,1685.8,1688.71,1678.48,226400000.0,0.0009
1696.34,1694.85,1702.63,1694.85,246900000.0,0.0058
1679.86,1701.56,1702.98,1677.45,297290000.0,-0.0097
1699.72,1685.74,1700.67,1685.74,195270000.0,0.0118
1694.99,1696.81,1698.51,1688.88,170220000.0,-0.0028000000000000004
1688.27,1683.58,1688.6,1683.03,103930000.0,-0.004
1683.34,1683.35,1686.49,1670.88,130710000.00000001,-0.0029
1680.54,1681.37,1684.36,1676.6,90540000.0,-0.0017000000000000001
1663.31,1674.67,1674.67,1662.81,89620000.0,-0.0103
1652.63,1656.55,1665.69,1652.63,113350000.0,-0.0064
1663.27,1657.09,1667.7,1656.47,137600000.0,0.0064
1676.0,1671.11,1677.91,1670.12,125270000.0,0.0077
1661.96,1670.05,1671.73,1661.3,102100000.0,-0.0084
1641.62,1649.28,1660.66,1641.62,70480000.0,-0.012199999999999999
1635.31,1628.47,1643.88,1626.93,131720000.0,-0.0038
1655.66,1635.94,1655.66,1634.55,203850000.0,0.0124
1650.56,1634.41,1651.63,1630.95,140770000.0,-0.0031
1670.28,1645.32,1672.21,1642.79,162970000.0,0.011899999999999999
1683.82,1669.99,1683.82,1658.1,51250000.0,0.008100000000000001
1672.6,1668.69,1674.85,1660.8,62050000.0,-0.0067
1690.72,1679.71,1691.65,1677.33,60990000.0,0.0108
1692.07,1687.91,1694.08,1684.47,69610000.0,0.0008
1690.58,1693.76,1701.1,1689.04,85770000.0,-0.0009
1668.11,1693.51,1694.1,1666.07,49250000.0,-0.013300000000000001
1675.83,1675.16,1680.78,1666.22,71630000.0,0.0046
1669.78,1672.58,1676.55,1668.15,66879999.99999999,-0.0036
1679.17,1674.92,1687.13,1673.03,149140000.0,0.005600000000000001
1672.76,1685.72,1686.37,1670.67,181520000.0,-0.0038
1667.83,1679.06,1684.08,1667.83,181730000.0,-0.0029
1678.88,1677.38,1681.23,1669.28,161030000.0,0.0066
1683.22,1684.99,1684.99,1676.75,143690000.0,0.0026
1676.16,1683.05,1684.19,1672.27,90510000.0,-0.0042
1679.42,1674.83,1679.42,1672.55,140310000.0,0.0019
1673.08,1675.78,1676.34,1668.43,115060000.0,-0.0038
1682.97,1680.21,1684.24,1674.36,144490000.0,0.0059
1692.22,1682.08,1692.22,1681.89,137840000.0,0.0055000000000000005
1702.12,1698.88,1702.12,1688.19,132800000.00000001,0.0059
1688.14,1690.76,1691.23,1680.84,131850000.0,-0.008199999999999999
1693.59,1689.3,1694.59,1686.87,158050000.0,0.0032
1701.03,1699.59,1701.03,1695.38,134070000.0,0.0044
1697.5,1705.41,1705.5,1693.63,117680000.0,-0.0021
1690.41,1694.71,1694.71,1688.48,150210000.0,-0.0042
1684.11,1689.69,1691.23,1681.57,114620000.0,-0.0037
1683.53,1694.86,1695.4,1683.53,188930000.0,-0.0003
1683.61,1698.97,1699.66,1683.61,57220000.0,0.0
1693.39,1688.0,1693.48,1685.66,82450000.0,0.0058
1686.52,1688.51,1690.43,1683.71,115540000.0,-0.0040999999999999995
1688.56,1688.7,1689.74,1681.64,88500000.0,0.0012
1687.41,1692.22,1692.22,1683.73,113230000.0,-0.0007000000000000001
1685.3,1687.73,1688.46,1683.61,104800000.0,-0.0013
1689.06,1684.49,1689.06,1682.81,100890000.0,0.0022
1688.83,1692.29,1693.85,1687.12,116840000.0,-0.0001
1692.74,1693.92,1695.61,1690.19,94070000.0,0.0023
1706.56,1694.03,1710.14,1693.37,159820000.0,0.008199999999999999
1726.18,1712.83,1727.25,1711.44,185230000.0,0.0115
1730.68,1722.37,1730.68,1719.67,168870000.0,0.0026
1721.42,1730.51,1732.27,1716.17,134820000.0,-0.0054
1724.58,1722.34,1724.58,1717.41,111660000.0,0.0018
1719.0,1725.57,1726.0,1715.15,123350000.0,-0.0032
1713.45,1717.14,1717.59,1709.3,120550000.0,-0.0032
1707.73,1715.38,1717.88,1706.92,214740000.0,-0.0033
1700.76,1700.45,1701.05,1696.71,132880000.0,-0.0040999999999999995
1693.99,1688.22,1698.87,1688.22,101620000.0,-0.004
1685.62,1682.19,1691.28,1682.19,109520000.0,-0.0049
1686.82,1684.98,1688.33,1684.08,124220000.0,0.0007000000000000001
1686.95,1682.33,1690.23,1682.33,110670000.0,0.0001
1679.9,1686.13,1688.28,1678.66,114740000.0,-0.0042
1664.63,1680.14,1680.18,1664.63,126190000.0,-0.0091
1671.28,1667.96,1672.94,1666.84,103630000.0,0.004
1678.24,1671.13,1678.24,1669.92,109370000.0,0.0042
1674.52,1675.66,1678.88,1673.47,111790000.0,-0.0022
1680.54,1674.59,1683.25,1672.6,242810000.0,0.0036
1690.94,1681.83,1690.94,1681.36,90650000.0,0.0062
1687.68,1692.48,1694.89,1687.68,72910000.0,-0.0019
1684.21,1683.78,1687.06,1680.29,96770000.0,-0.0021
1663.66,1687.64,1689.61,1663.66,122640000.0,-0.012199999999999999
1666.66,1669.58,1673.45,1657.01,99170000.0,0.0018
1649.15,1652.14,1654.26,1648.06,90350000.0,-0.0105
1649.94,1647.82,1653.58,1647.11,107090000.0,0.0005
1642.73,1649.17,1650.22,1641.89,100600000.0,-0.0044
1641.33,1642.9,1645.21,1638.69,94500000.0,-0.0009
1643.63,1648.36,1649.6,1639.26,146450000.0,0.0014000000000000002
1628.66,1646.43,1647.59,1628.44,104020000.0,-0.0091
1632.83,1633.83,1639.32,1630.98,104630000.0,0.0026
1643.21,1638.27,1645.54,1635.8,83760000.0,0.0064
1645.07,1644.01,1645.61,1637.57,109910000.0,0.0011
1641.81,1645.08,1645.09,1640.3,67530000.0,-0.002
1644.35,1643.67,1645.72,1640.38,86270000.0,0.0015
1641.94,1645.19,1645.56,1639.21,101210000.0,-0.0015
1639.46,1641.83,1642.13,1635.89,89490000.0,-0.0015
1624.23,1639.33,1639.33,1622.45,109110000.0,-0.009300000000000001
1630.17,1624.53,1631.09,1623.44,103880000.0,0.0037
1631.33,1634.95,1638.87,1630.83,75520000.0,0.0007000000000000001
1629.46,1631.58,1635.47,1626.99,92840000.0,-0.0011
1620.9,1627.07,1627.77,1615.53,107120000.0,-0.0053
1619.73,1617.67,1620.55,1609.83,142400000.0,-0.0007000000000000001
1622.07,1620.64,1625.22,1618.69,78120000.0,0.0014000000000000002
1622.06,1622.56,1630.91,1621.16,118620000.0,0.0
1627.44,1624.12,1629.42,1620.93,109460000.0,0.0033
1638.01,1633.7,1640.96,1633.7,138700000.0,0.006500000000000001
1635.68,1637.34,1640.13,1632.51,124140000.0,-0.0014000000000000002
1638.38,1638.66,1639.18,1632.58,118490000.0,0.0017000000000000001
1637.4,1637.3,1637.49,1631.83,65390000.0,-0.0006
1642.29,1634.62,1643.45,1634.54,144270000.0,0.003
1632.24,1642.46,1644.35,1631.27,90610000.0,-0.0060999999999999995
1637.3,1631.53,1637.41,1625.56,85120000.0,0.0031
1632.8,1632.04,1633.66,1623.61,66590000.0,-0.0027
1639.37,1626.77,1641.86,1626.06,170560000.0,0.004
1633.55,1635.56,1635.56,1627.38,152140000.0,-0.0036
1618.53,1629.61,1630.44,1618.33,137540000.0,-0.0092
1610.27,1615.91,1620.4,1610.27,101870000.0,-0.0051
1601.09,1610.55,1611.47,1598.6,110390000.0,-0.005699999999999999
1599.19,1580.85,1603.72,1572.03,179360000.0,-0.0012
1611.43,1601.43,1617.43,1601.04,151700000.0,0.0077
1599.19,1609.22,1610.78,1599.19,98560000.0,-0.0076
1605.36,1599.32,1610.96,1599.32,88260000.0,0.0039000000000000003
1603.74,1608.74,1614.23,1603.65,103550000.0,-0.001
1601.87,1599.94,1605.13,1589.79,153910000.0,-0.0012
1598.32,1594.16,1606.85,1592.97,102520000.0,-0.0022
1601.35,1604.44,1604.44,1597.25,73370000.0,0.0019
1614.57,1604.26,1614.57,1602.15,396040000.0,0.0083
1623.67,1614.68,1626.64,1611.48,120040000.0,0.005600000000000001
1636.5,1620.98,1639.42,1620.28,134860000.0,0.0079
1650.76,1639.76,1650.76,1634.14,164650000.0,0.0087
1655.31,1649.93,1656.68,1642.66,108500000.0,0.0028000000000000004
1644.09,1654.02,1655.89,1644.09,63440000.0,-0.0068000000000000005
1649.33,1650.93,1651.99,1646.8,105710000.0,0.0032
1655.47,1651.93,1656.0,1651.85,95900000.0,0.0037
1651.2,1655.8,1657.36,1649.81,114480000.0,-0.0026
1650.74,1646.67,1650.74,1642.11,93640000.0,-0.0003
1643.74,1644.08,1646.22,1640.3,99210000.0,-0.0042
1638.63,1649.42,1649.57,1636.32,86500000.0,-0.0031
1638.4,1638.93,1644.04,1637.46,87420000.0,-0.0001
1652.76,1636.66,1652.76,1636.18,104050000.0,0.0088
1666.54,1654.57,1666.9,1652.58,113170000.0,0.0083
1675.43,1660.83,1675.43,1660.83,136290000.0,0.0053
1682.23,1672.24,1682.23,1672.09,226090000.0,0.0040999999999999995
1676.13,1679.28,1679.28,1674.4,90580000.0,-0.0036
1676.61,1675.82,1677.76,1672.41,114830000.0,0.0003
1674.49,1674.23,1677.17,1672.59,84900000.0,-0.0013
1672.7,1670.73,1676.73,1670.73,122210000.0,-0.0011
1672.13,1671.42,1677.34,1670.81,124090000.0,-0.0003
1683.62,1674.91,1683.62,1674.91,91410000.0,0.0069
1691.0,1685.78,1694.55,1684.06,188040000.0,0.0044
1690.05,1689.25,1690.05,1683.24,105630000.0,-0.0006
1687.48,1688.65,1690.81,1685.64,86870000.0,-0.0015
1682.53,1687.6,1687.6,1677.08,90960000.0,-0.0029
1677.64,1679.65,1679.66,1672.88,82310000.0,-0.0029
1682.87,1679.15,1682.87,1677.98,91630000.0,0.0031
1678.97,1682.69,1683.69,1674.13,90130000.0,-0.0023
1679.26,1681.22,1681.78,1674.7,88650000.0,0.0002
1669.45,1681.03,1682.04,1668.99,130009999.99999999,-0.0058
1672.37,1670.4,1672.37,1664.38,78020000.0,0.0017000000000000001
1668.94,1671.49,1672.47,1666.37,96110000.0,-0.0021
1657.53,1667.5,1667.79,1656.76,91180000.0,-0.0068000000000000005
1648.93,1657.8,1659.94,1648.93,104670000.0,-0.0052
1658.19,1649.55,1658.94,1649.55,88950000.0,0.005600000000000001
1655.4,1658.28,1658.28,1647.7,75810000.0,-0.0017000000000000001
1655.67,1654.73,1658.35,1654.02,112100000.0,0.0002
1652.41,1653.88,1659.38,1651.36,159320000.0,-0.002
1656.58,1653.74,1656.58,1650.32,116880000.0,0.0025
1647.96,1653.74,1653.77,1647.96,146080000.0,-0.0052
1642.69,1647.96,1648.71,1637.25,80830000.0,-0.0032
1634.87,1640.92,1642.73,1626.32,202350000.0,-0.0048
1639.07,1628.8,1639.13,1627.95,142360000.0,0.0026
1626.76,1631.39,1631.42,1623.66,119980000.0,-0.0075
1610.41,1621.12,1621.68,1610.41,127320000.0,-0.0101
1611.79,1592.84,1617.22,1588.98,189410000.0,0.0009
1604.7,1611.1,1611.48,1602.8,377560000.0,-0.0044
1616.02,1607.18,1620.65,1605.84,116570000.0,0.0070999999999999995
1615.05,1613.3,1620.76,1613.27,96990000.0,-0.0006
1592.88,1615.24,1615.24,1591.29,149250000.0,-0.0137
1600.31,1598.36,1603.04,1596.82,110010000.0,0.004699999999999999
1600.29,1584.91,1600.29,1581.26,129949999.99999999,0.0
1599.22,1598.06,1600.17,1590.18,110270000.0,-0.0007000000000000001
1596.45,1595.51,1602.03,1594.84,103560000.0,-0.0017000000000000001
1602.75,1598.37,1603.43,1597.13,106940000.0,0.0039000000000000003
1594.59,1601.24,1601.9,1594.59,96430000.0,-0.0051
1602.47,1596.26,1605.53,1594.17,113710000.0,0.0049
1609.33,1595.77,1609.33,1594.59,84130000.0,0.0043
1600.53,1598.28,1600.53,1590.51,89030000.0,-0.0055000000000000005
1590.84,1601.4,1601.4,1590.84,210070000.0,-0.0060999999999999995
1589.82,1590.39,1592.13,1585.66,92700000.0,-0.0006
1595.18,1593.36,1597.39,1584.83,92440000.0,0.0034000000000000002
1612.14,1602.24,1612.14,1601.59,150190000.0,0.0106
1591.52,1612.78,1616.34,1591.52,105350000.0,-0.0128
1599.89,1593.97,1600.91,1591.11,95860000.0,0.0053
1599.75,1598.17,1603.79,1592.84,108500000.0,-0.0001
1604.47,1601.66,1606.4,1599.58,91210000.0,0.003
1595.85,1590.83,1597.78,1589.78,174810000.0,-0.0054
1602.3,1597.88,1602.3,1595.28,128030000.0,0.004
1601.0,1603.21,1608.39,1601.0,120540000.0,-0.0008
1601.25,1600.69,1603.68,1596.33,87800000.0,0.0002
1604.3,1609.92,1609.97,1597.09,140900000.0,0.0019
1599.49,1599.57,1599.57,1594.09,102870000.0,-0.003
1596.28,1598.65,1599.17,1592.65,82680000.0,-0.002
1597.41,1597.61,1597.61,1590.02,246860000.0,0.0007000000000000001
1592.93,1597.59,1597.59,1590.97,83780000.0,-0.0028000000000000004
1592.33,1593.5,1593.5,1585.58,100390000.0,-0.0004
1589.58,1592.52,1593.99,1586.14,74120000.0,-0.0017000000000000001
1593.0,1589.48,1593.05,1589.21,95040000.0,0.0022
1584.14,1590.24,1592.05,1583.45,73330000.0,-0.005600000000000001
1583.91,1584.26,1586.69,1578.53,92490000.0,-0.0001
1589.44,1584.94,1589.64,1583.84,71300000.0,0.0034999999999999996
1574.9,1588.85,1589.06,1574.9,87430000.0,-0.0091
1564.12,1571.96,1572.04,1563.13,90320000.0,-0.0068000000000000005
1557.67,1563.89,1564.79,1551.96,76430000.0,-0.0040999999999999995
1559.0,1557.79,1560.37,1555.55,44080000.0,0.0009
1558.79,1560.46,1565.16,1556.21,78380000.0,-0.0001
1551.23,1554.73,1555.42,1548.62,87650000.0,-0.0048
1551.87,1550.7,1553.18,1548.45,69710000.0,0.0004
1556.84,1550.96,1558.26,1550.96,78630000.0,0.0032
1567.59,1562.65,1568.96,1562.65,67600000.0,0.0069
1566.23,1567.03,1568.24,1563.13,84410000.0,-0.0009
1574.9,1568.1,1574.9,1567.87,104220000.0,0.0055000000000000005
1574.5,1573.04,1577.04,1569.21,96260000.0,-0.0003
1571.15,1572.72,1576.87,1567.72,102590000.0,-0.0021
1570.93,1568.78,1572.06,1565.08,48980000.0,-0.0001
1574.09,1570.27,1574.09,1567.7,92720000.0,0.002
1568.79,1571.66,1573.23,1564.08,81160000.0,-0.0034000000000000002
1571.11,1569.47,1571.43,1565.64,85710000.0,0.0015
1570.0,1572.92,1573.15,1567.9,70210000.0,-0.0007000000000000001
1577.79,1573.16,1577.98,1570.18,136240000.0,0.005
1580.0,1583.0,1583.0,1575.33,103990000.0,0.0014000000000000002
1597.98,1579.14,1599.77,1579.14,192720000.0,0.011399999999999999
1593.34,1595.73,1596.84,1583.0,88600000.0,-0.0029
1603.56,1598.28,1603.56,1595.2,105490000.0,0.0064
1606.74,1599.07,1606.74,1597.76,136830000.0,0.002
1603.25,1609.43,1609.64,1597.18,86580000.0,-0.0022
1609.33,1604.85,1609.33,1601.18,106440000.0,0.0038
1609.73,1607.09,1614.19,1606.02,109610000.0,0.0002
1608.15,1610.66,1611.43,1601.99,87810000.0,-0.001
1609.73,1612.18,1614.21,1605.71,102460000.0,0.001
1597.22,1610.88,1610.88,1593.91,120630000.0,-0.0078000000000000005
1593.55,1595.4,1598.09,1592.63,83650000.0,-0.0023
1594.75,1593.79,1596.85,1592.22,77520000.0,0.0008
1604.36,1593.09,1604.36,1592.47,57600000.0,0.006
1605.31,1601.09,1605.31,1595.15,80140000.0,0.0006
1601.14,1601.42,1604.38,1598.32,87740000.0,-0.0026
1592.19,1601.36,1601.36,1587.07,97580000.0,-0.005600000000000001
1596.84,1589.87,1600.06,1589.25,93250000.0,0.0029
1591.35,1595.08,1596.3,1588.72,56370000.0,-0.0034000000000000002
1583.87,1589.64,1595.92,1583.7,255820000.0,-0.004699999999999999
1587.18,1587.64,1590.51,1582.46,72430000.0,0.0021
1583.77,1588.08,1588.51,1582.28,68600000.0,-0.0021
1561.74,1585.7,1585.7,1560.72,113620000.0,-0.0139
1570.55,1562.55,1570.55,1561.98,75990000.0,0.005600000000000001
1562.27,1568.85,1568.85,1556.17,85940000.0,-0.0053
1560.93,1553.99,1560.93,1550.92,106190000.0,-0.0009
1563.58,1561.94,1567.34,1560.13,102870000.0,0.0017000000000000001
1568.44,1561.58,1569.01,1561.58,67750000.0,0.0031
1562.71,1566.18,1567.78,1560.02,76680000.0,-0.0037
1561.79,1561.47,1564.82,1559.23,72440000.0,-0.0006
1563.19,1558.76,1568.03,1558.76,94600000.0,0.0009
1567.34,1559.83,1572.51,1559.83,124140000.0,0.0027
1571.16,1576.51,1579.23,1571.16,125140000.0,0.0024
1569.35,1568.43,1573.41,1565.59,77940000.0,-0.0012
1576.95,1571.87,1576.95,1564.25,105200000.0,0.0048
1599.11,1578.6,1599.11,1570.9,127890000.0,0.0141
1596.01,1587.13,1603.59,1585.76,84330000.0,-0.0019
1610.18,1598.27,1610.18,1591.95,170100000.0,0.0089
1614.18,1606.45,1615.11,1601.23,65780000.0,0.0025
1604.23,1613.83,1613.87,1602.1,34850000.0,-0.0062
1603.55,1604.68,1607.12,1602.66,22690000.0,-0.0004
1610.61,1599.93,1610.91,1598.48,63770000.0,0.0044
1615.67,1609.45,1617.43,1608.76,82150000.0,0.0031
1588.76,1609.37,1610.69,1588.76,104600000.0,-0.0167
1602.5,1590.98,1603.72,1590.98,69880000.0,0.0086
1611.38,1606.31,1612.62,1604.34,109700000.0,0.0055000000000000005
1597.76,1611.16,1611.16,1593.08,57240000.0,-0.0085
1611.04,1596.56,1612.6,1596.42,96580000.0,0.0083
1589.1,1604.06,1604.06,1587.43,93680000.0,-0.013600000000000001
1595.65,1593.72,1599.01,1589.98,97470000.0,0.0040999999999999995
1591.46,1596.65,1597.85,1589.07,77260000.0,-0.0026
1584.73,1593.1,1595.24,1581.57,76070000.0,-0.0042
1580.6,1584.99,1587.47,1571.89,96080000.0,-0.0026
1585.14,1579.94,1585.14,1573.92,84830000.0,0.0029
1587.88,1582.12,1588.23,1575.77,95090000.0,0.0017000000000000001
1595.81,1586.94,1595.81,1586.76,147650000.0,0.005
1588.88,1596.39,1596.39,1588.88,82670000.0,-0.0043
1587.33,1589.29,1592.59,1587.1,113060000.0,-0.001
1577.98,1584.64,1595.38,1576.9,169770000.0,-0.0059
1574.44,1575.27,1577.79,1571.58,109510000.0,-0.0022
1572.81,1573.6,1575.21,1568.64,80190000.0,-0.001
1551.64,1558.57,1558.59,1545.63,196180000.0,-0.013500000000000002
1550.47,1551.63,1554.42,1547.94,173160000.0,-0.0008
1545.59,1551.25,1551.25,1540.71,158850000.0,-0.0031
1531.06,1544.25,1552.46,1530.69,232270000.0,-0.009399999999999999
1521.95,1522.14,1528.06,1517.61,154060000.0,-0.006
1535.8,1528.32,1542.59,1527.7,167920000.0,0.0091
1536.79,1539.64,1539.89,1529.1,192360000.0,0.0006
1552.77,1540.88,1555.53,1540.88,154660000.0,0.0104
1554.49,1554.29,1554.91,1546.08,124360000.0,0.0011
1542.8,1557.07,1557.07,1540.11,101850000.0,-0.0075
1551.48,1544.89,1554.67,1543.23,103140000.0,0.005600000000000001
1542.94,1551.02,1555.66,1538.66,182740000.0,-0.0055000000000000005
1539.16,1544.75,1545.92,1536.76,98000000.0,-0.0024
1544.46,1538.72,1544.46,1534.97,95270000.0,0.0034000000000000002
1537.12,1542.97,1545.92,1537.12,75680000.0,-0.0048
1537.08,1536.51,1537.87,1532.89,100880000.0,0.0
1534.16,1539.22,1539.9,1530.83,100670000.0,-0.0019
1534.98,1537.1,1540.18,1531.15,125660000.0,0.0005
1531.2,1529.01,1533.91,1527.57,106740000.0,-0.0025
1490.06,1501.47,1510.42,1486.71,255640000.0,-0.0269
1500.88,1481.46,1503.3,1481.46,174200000.0,0.0073
1495.19,1489.33,1508.43,1485.24,199950000.0,-0.0038
1505.59,1496.73,1508.27,1494.94,133610000.00000001,0.006999999999999999
1482.64,1484.9,1494.09,1473.77,312200000.0,-0.0152
1466.94,1471.34,1478.68,1456.08,231460000.0,-0.0106
1478.64,1476.3,1481.36,1466.9,179120000.0,0.008
1489.95,1478.33,1491.07,1474.95,185110000.0,0.0076
1491.03,1492.36,1497.31,1486.35,140560000.0,0.0007000000000000001
1483.1,1486.84,1486.84,1479.74,169360000.0,-0.0053
1424.16,1459.81,1459.81,1422.65,255460000.0,-0.0397
1430.47,1415.86,1446.73,1414.95,220290000.0,0.0044
1443.83,1431.35,1454.0,1428.59,195730000.0,0.009300000000000001
1419.43,1431.41,1432.7,1419.43,232860000.0,-0.0169
1344.75,1363.76,1369.0,1320.96,442090000.0,-0.0526
1280.63,1319.37,1319.37,1278.48,343900000.0,-0.04769999999999999
1256.58,1217.28,1278.43,1211.95,431610000.0,-0.018799999999999997
1239.01,1254.43,1275.23,1226.26,292180000.0,-0.013999999999999999
1219.72,1227.71,1242.82,1207.8,280830000.0,-0.015600000000000001
1303.28,1220.54,1304.55,1220.54,396280000.0,0.06849999999999999
1259.88,1249.5,1275.26,1241.46,250850000.0,-0.0333
1291.14,1271.34,1311.22,1271.34,199940000.0,0.0248
