Date,Price,Open,High,Low,Vol.,Change %
2020-12-24,"1,641.17","1,649.08","1,649.71","1,636.98",70.67M,-0.38%
2020-12-23,"1,647.50","1,631.55","1,652.59","1,627.53",115.59M,0.95%
2020-12-22,"1,631.92","1,646.80","1,647.36","1,625.39",170.48M,-0.97%
2020-12-21,"1,647.89","1,651.86","1,657.82","1,641.92",120.52M,-0.28%
2020-12-18,"1,652.49","1,676.84","1,678.11","1,644.80",217.88M,-1.31%
2020-12-17,"1,674.35","1,684.27","1,684.30","1,669.69",149.96M,-0.42%
2020-12-16,"1,681.41","1,694.33","1,695.87","1,679.39",191.73M,0.44%
2020-12-15,"1,674.02","1,661.54","1,679.10","1,655.88",226.53M,0.68%
2020-12-14,"1,662.74","1,682.46","1,695.96","1,662.45",361.49M,-1.30%
2020-12-11,"1,684.58","1,660.76","1,689.77","1,660.49",295.54M,1.82%
2020-12-10,"1,654.39","1,651.67","1,658.07","1,647.65",173.12M,0.48%
2020-12-09,"1,646.53","1,640.99","1,654.15","1,638.77",246.63M,0.91%
2020-12-08,"1,631.70","1,625.44","1,631.72","1,624.95",202.62M,0.54%
2020-12-07,"1,622.89","1,624.07","1,627.59","1,618.98",155.25M,0.06%
2020-12-04,"1,621.85","1,627.91","1,628.82","1,618.54",156.36M,-0.39%
2020-12-03,"1,628.26","1,601.13","1,628.26","1,599.36",181.78M,1.85%
2020-12-02,"1,598.72","1,604.49","1,605.60","1,592.93",221.58M,-0.22%
2020-12-01,"1,602.26","1,580.17","1,604.57","1,580.17",218.99M,2.53%
2020-11-30,"1,562.71","1,606.77","1,614.77","1,562.71",415.54M,-2.79%
2020-11-27,"1,607.59","1,615.20","1,618.68","1,605.68",204.62M,-0.28%
2020-11-26,"1,612.11","1,597.69","1,612.78","1,590.65",184.34M,0.91%
2020-11-25,"1,597.58","1,582.31","1,600.20","1,582.31",196.39M,1.22%
2020-11-24,"1,578.39","1,588.53","1,599.98","1,578.39",186.43M,-1.20%
2020-11-23,"1,597.48","1,593.26","1,600.58","1,592.71",139.31M,0.23%
2020-11-20,"1,593.75","1,584.99","1,599.49","1,579.49",192.32M,0.64%
2020-11-19,"1,583.68","1,595.79","1,596.55","1,583.68",174.68M,-1.31%
2020-11-18,"1,604.75","1,611.08","1,611.58","1,595.09",237.71M,-0.34%
2020-11-17,"1,610.15","1,599.62","1,613.34","1,593.02",467.72M,0.66%
2020-11-16,"1,599.66","1,593.35","1,602.23","1,587.06",328.92M,0.63%
2020-11-13,"1,589.69","1,588.38","1,592.19","1,572.00",178.41M,-0.07%
2020-11-12,"1,590.78","1,565.99","1,592.28","1,558.71",283.57M,1.32%
2020-11-11,"1,570.08","1,572.69","1,572.69","1,550.44",242.17M,-0.32%
2020-11-10,"1,575.07","1,521.95","1,575.07","1,516.54",592.76M,3.33%
2020-11-09,"1,524.32","1,521.63","1,533.05","1,513.21",109.25M,0.31%
2020-11-06,"1,519.64","1,500.80","1,519.64","1,497.32",139.42M,1.21%
2020-11-05,"1,501.49","1,468.86","1,501.49","1,467.84",128.92M,2.52%
2020-11-04,"1,464.61","1,464.49","1,473.53","1,462.37",88.91M,0.22%
2020-11-03,"1,461.45","1,469.11","1,470.69","1,460.60",92.27M,-0.34%
2020-11-02,"1,466.46","1,465.47","1,468.09","1,452.13",114.25M,-0.03%
2020-10-30,"1,466.89","1,494.31","1,494.87","1,461.05",165.74M,-1.89%
2020-10-28,"1,495.20","1,505.48","1,505.64","1,492.11",105.40M,-0.34%
2020-10-27,"1,500.35","1,492.11","1,504.55","1,489.98",140.62M,0.38%
2020-10-26,"1,494.61","1,495.56","1,497.54","1,482.15",102.46M,0.00%
2020-10-23,"1,494.64","1,499.76","1,502.67","1,489.83",130.01M,-0.28%
2020-10-22,"1,498.80","1,492.95","1,500.05","1,485.77",163.50M,0.43%
2020-10-21,"1,492.40","1,512.04","1,513.20","1,492.19",183.84M,-1.23%
2020-10-20,"1,510.97","1,518.50","1,520.97","1,510.69",130.51M,-0.47%
2020-10-19,"1,518.11","1,507.21","1,521.91","1,505.92",132.51M,0.95%
2020-10-16,"1,503.84","1,519.33","1,520.31","1,503.84",152.91M,-0.67%
2020-10-15,"1,513.95","1,521.44","1,524.03","1,512.96",134.27M,-0.61%
2020-10-14,"1,523.25","1,523.57","1,524.23","1,516.10",217.99M,-0.13%
2020-10-13,"1,525.20","1,514.18","1,527.04","1,512.46",134.54M,0.45%
2020-10-12,"1,518.43","1,525.92","1,526.02","1,512.74",111.08M,-0.78%
2020-10-09,"1,530.35","1,516.94","1,532.53","1,512.74",87.61M,0.72%
2020-10-08,"1,519.43","1,495.52","1,519.43","1,495.28",89.89M,2.01%
2020-10-07,"1,489.56","1,509.24","1,510.35","1,489.56",136.59M,-1.32%
2020-10-06,"1,509.47","1,515.70","1,522.32","1,508.18",114.93M,-0.20%
2020-10-05,"1,512.43","1,501.08","1,513.37","1,498.81",147.92M,0.81%
2020-10-02,"1,500.30","1,494.84","1,501.85","1,489.66",122.65M,0.24%
2020-10-01,"1,496.77","1,501.58","1,503.86","1,491.13",84.88M,-0.53%
2020-09-30,"1,504.82","1,505.77","1,512.95","1,497.78",110.86M,0.06%
2020-09-29,"1,503.90","1,512.75","1,517.33","1,503.90",171.25M,-0.51%
2020-09-28,"1,511.66","1,510.26","1,519.05","1,507.35",126.85M,0.17%
2020-09-25,"1,509.14","1,507.95","1,516.00","1,505.05",161.82M,0.56%
2020-09-24,"1,500.80","1,494.72","1,506.60","1,492.98",209.15M,0.29%
2020-09-23,"1,496.48","1,507.29","1,509.15","1,491.17",145.53M,-0.62%
2020-09-22,"1,505.78","1,495.28","1,511.90","1,494.93",135.82M,0.42%
2020-09-21,"1,499.43","1,510.42","1,511.77","1,496.97",156.24M,-0.48%
2020-09-18,"1,506.63","1,511.78","1,524.07","1,503.43",284.14M,-0.43%
2020-09-17,"1,513.07","1,541.14","1,541.14","1,508.01",314.59M,-1.19%
2020-09-15,"1,531.28","1,510.36","1,532.04","1,503.19",182.13M,1.32%
2020-09-14,"1,511.36","1,513.43","1,515.66","1,506.41",247.33M,0.43%
2020-09-11,"1,504.85","1,486.23","1,505.89","1,477.47",323.10M,0.99%
2020-09-10,"1,490.12","1,502.22","1,504.03","1,474.23",280.83M,-0.44%
2020-09-09,"1,496.72","1,505.74","1,505.74","1,490.53",233.85M,-1.49%
2020-09-08,"1,519.32","1,518.50","1,519.32","1,494.19",177.38M,0.19%
2020-09-07,"1,516.38","1,514.63","1,520.89","1,507.57",94.88M,0.03%
2020-09-04,"1,515.86","1,504.62","1,519.28","1,498.72",123.12M,0.03%
2020-09-03,"1,515.40","1,540.64","1,544.18","1,507.58",227.39M,-1.44%
2020-09-02,"1,537.54","1,525.12","1,537.54","1,523.69",146.42M,1.06%
2020-09-01,"1,521.43","1,541.55","1,541.99","1,520.20",215.67M,-0.25%
2020-08-28,"1,525.21","1,555.05","1,558.29","1,525.21",265.63M,-1.90%
2020-08-27,"1,554.78","1,548.21","1,554.78","1,544.12",132.43M,0.34%
2020-08-26,"1,549.58","1,554.75","1,558.95","1,538.26",129.08M,-0.35%
2020-08-25,"1,554.96","1,563.35","1,569.58","1,552.92",125.07M,-0.87%
2020-08-24,"1,568.58","1,578.55","1,581.27","1,567.10",119.43M,-0.54%
2020-08-21,"1,577.12","1,574.79","1,579.01","1,568.98",194.31M,0.11%
2020-08-19,"1,575.38","1,576.38","1,584.36","1,570.70",108.29M,-0.16%
2020-08-18,"1,577.85","1,559.64","1,577.85","1,557.25",122.34M,1.10%
2020-08-17,"1,560.74","1,561.94","1,567.55","1,543.04",102.19M,-0.25%
2020-08-14,"1,564.59","1,578.79","1,579.63","1,561.18",113.66M,-0.75%
2020-08-13,"1,576.42","1,564.13","1,576.42","1,561.17",103.05M,1.27%
2020-08-12,"1,556.64","1,558.82","1,564.38","1,539.61",147.37M,-0.52%
2020-08-11,"1,564.74","1,580.17","1,581.93","1,564.74",80.68M,-0.44%
2020-08-10,"1,571.66","1,579.29","1,579.29","1,558.07",65.97M,-0.41%
2020-08-07,"1,578.14","1,590.54","1,591.08","1,578.14",78.21M,-0.66%
2020-08-06,"1,588.57","1,577.47","1,588.57","1,575.40",88.75M,1.30%
2020-08-05,"1,568.13","1,578.82","1,579.91","1,566.87",115.80M,-0.50%
2020-08-04,"1,575.94","1,578.24","1,580.87","1,549.62",142.53M,0.21%
2020-08-03,"1,572.61","1,595.01","1,599.34","1,570.18",148.58M,-1.94%
2020-07-30,"1,603.75","1,614.02","1,614.35","1,584.95",126.48M,-0.48%
2020-07-29,"1,611.42","1,610.13","1,618.01","1,589.98",112.19M,0.09%
2020-07-28,"1,609.94","1,594.64","1,609.94","1,593.24",138.51M,1.16%
2020-07-27,"1,591.48","1,594.68","1,595.00","1,585.24",89.99M,0.12%
2020-07-24,"1,589.61","1,603.30","1,605.21","1,585.11",117.98M,-1.05%
2020-07-23,"1,606.42","1,586.97","1,607.80","1,585.45",104.27M,1.22%
2020-07-22,"1,586.98","1,594.05","1,599.57","1,586.27",118.17M,-0.56%
2020-07-21,"1,595.93","1,588.42","1,601.81","1,587.86",147.30M,0.41%
2020-07-20,"1,589.45","1,607.35","1,609.02","1,580.39",136.29M,-0.43%
2020-07-17,"1,596.33","1,563.01","1,599.59","1,563.01",181.78M,2.00%
2020-07-16,"1,565.00","1,583.32","1,599.53","1,572.11",88.81M,-1.30%
2020-07-15,"1,585.56","1,601.52","1,605.26","1,585.56",133.79M,-0.83%
2020-07-14,"1,598.75","1,608.28","1,617.36","1,577.33",144.74M,-0.48%
2020-07-13,"1,606.43","1,596.40","1,608.34","1,595.75",136.03M,0.92%
2020-07-10,"1,591.84","1,578.92","1,591.84","1,574.08",145.11M,0.54%
2020-07-09,"1,583.25","1,583.94","1,590.63","1,579.90",164.87M,-0.02%
2020-07-08,"1,583.50","1,562.08","1,584.67","1,562.08",127.42M,1.07%
2020-07-07,"1,566.72","1,582.03","1,587.64","1,562.88",152.25M,-0.65%
2020-07-06,"1,576.90","1,553.79","1,577.82","1,553.79",120.13M,1.56%
2020-07-03,"1,552.65","1,543.48","1,552.65","1,538.16",85.87M,1.07%
2020-07-02,"1,536.28","1,514.78","1,536.36","1,513.21",132.43M,1.44%
2020-07-01,"1,514.43","1,503.93","1,517.01","1,497.54",114.83M,0.90%
2020-06-30,"1,500.97","1,493.41","1,509.12","1,492.07",140.82M,0.44%
2020-06-29,"1,494.43","1,485.19","1,494.97","1,476.28",104.82M,0.42%
2020-06-26,"1,488.14","1,491.97","1,495.57","1,483.05",94.46M,-0.07%
2020-06-25,"1,489.20","1,494.44","1,498.61","1,484.40",93.46M,-0.89%
2020-06-24,"1,502.63","1,507.38","1,507.38","1,496.99",92.44M,-0.29%
2020-06-23,"1,507.04","1,511.15","1,511.54","1,492.32",109.47M,-0.28%
2020-06-22,"1,511.24","1,505.95","1,511.65","1,502.64",98.22M,0.26%
2020-06-19,"1,507.26","1,497.96","1,512.94","1,496.79",254.83M,0.16%
2020-06-18,"1,504.91","1,524.51","1,525.69","1,503.35",200.98M,-1.40%
2020-06-17,"1,526.32","1,527.98","1,528.63","1,510.71",154.68M,0.57%
2020-06-16,"1,517.71","1,518.92","1,528.76","1,517.47",143.66M,1.26%
2020-06-15,"1,498.83","1,548.05","1,548.05","1,490.44",218.57M,-3.05%
2020-06-12,"1,546.02","1,512.39","1,546.02","1,509.16",186.03M,-0.72%
2020-06-11,"1,557.25","1,577.65","1,586.22","1,550.90",212.29M,-1.14%
2020-06-10,"1,575.27","1,576.26","1,578.10","1,570.45",165.21M,0.01%
2020-06-09,"1,575.16","1,572.80","1,590.83","1,567.97",290.83M,1.21%
2020-06-05,"1,556.33","1,561.17","1,564.13","1,547.57",189.45M,-0.35%
2020-06-04,"1,561.84","1,541.69","1,561.84","1,541.50",261.50M,1.52%
2020-06-03,"1,538.53","1,515.68","1,542.01","1,492.34",292.94M,2.05%
2020-06-02,"1,507.69","1,484.51","1,509.74","1,480.17",225.47M,1.18%
2020-06-01,"1,490.14","1,474.86","1,492.55","1,473.55",183.65M,1.15%
2020-05-29,"1,473.25","1,450.54","1,473.77","1,448.84",595.84M,1.08%
2020-05-28,"1,457.50","1,453.53","1,458.73","1,449.25",189.53M,0.40%
2020-05-27,"1,451.73","1,446.91","1,458.24","1,446.42",189.84M,1.04%
2020-05-22,"1,436.76","1,451.37","1,451.44","1,435.23",144.05M,-1.06%
2020-05-21,"1,452.11","1,437.49","1,455.13","1,437.13",168.06M,1.18%
2020-05-20,"1,435.12","1,429.26","1,435.12","1,420.18",101.43M,0.78%
2020-05-19,"1,423.97","1,419.77","1,428.12","1,418.76",171.87M,0.98%
2020-05-18,"1,410.16","1,409.39","1,416.94","1,405.65",100.01M,0.48%
2020-05-15,"1,403.44","1,403.47","1,408.19","1,398.71",114.46M,0.44%
2020-05-14,"1,397.25","1,400.34","1,411.08","1,388.80",180.10M,0.01%
2020-05-13,"1,397.13","1,383.22","1,400.67","1,379.10",186.89M,1.25%
2020-05-12,"1,379.93","1,379.44","1,388.41","1,377.56",139.62M,-0.17%
2020-05-08,"1,382.31","1,382.12","1,392.23","1,382.02",127.07M,0.39%
2020-05-06,"1,376.93","1,387.75","1,393.56","1,376.93",105.30M,-0.91%
2020-05-05,"1,389.55","1,378.75","1,398.07","1,378.75",79.91M,0.94%
2020-05-04,"1,376.59","1,388.83","1,388.83","1,375.39",116.49M,-2.22%
2020-04-30,"1,407.78","1,383.96","1,418.42","1,383.96",189.32M,1.99%
2020-04-29,"1,380.30","1,372.39","1,386.23","1,372.17",122.36M,0.59%
2020-04-28,"1,372.20","1,371.98","1,377.37","1,367.44",145.15M,0.15%
2020-04-27,"1,370.16","1,371.60","1,378.40","1,370.16",74.71M,0.02%
2020-04-24,"1,369.85","1,376.17","1,377.71","1,367.49",143.98M,-0.85%
2020-04-23,"1,381.64","1,388.74","1,395.34","1,378.78",147.39M,-0.02%
2020-04-22,"1,381.89","1,366.40","1,383.09","1,359.54",190.82M,0.01%
2020-04-21,"1,381.73","1,407.23","1,407.23","1,381.73",166.17M,-2.22%
2020-04-20,"1,413.12","1,411.69","1,428.95","1,411.69",183.67M,0.41%
2020-04-17,"1,407.34","1,395.55","1,414.67","1,395.55",161.98M,1.50%
2020-04-16,"1,386.53","1,381.96","1,398.53","1,378.30",162.70M,-0.09%
2020-04-15,"1,387.79","1,375.62","1,394.66","1,375.12",166.22M,1.18%
2020-04-14,"1,371.66","1,361.01","1,373.80","1,357.83",114.40M,1.15%
2020-04-13,"1,356.03","1,357.94","1,359.68","1,352.78",73.13M,-0.11%
2020-04-10,"1,357.50","1,361.62","1,362.16","1,354.28",81.99M,-0.90%
2020-04-09,"1,369.76","1,368.89","1,371.35","1,366.53",131.79M,0.61%
2020-04-08,"1,361.39","1,366.46","1,367.16","1,358.20",149.27M,-0.62%
2020-04-07,"1,369.92","1,355.51","1,369.92","1,352.63",182.16M,2.10%
2020-04-06,"1,341.69","1,332.61","1,343.05","1,324.43",150.40M,0.83%
2020-04-03,"1,330.65","1,331.56","1,333.82","1,324.41",138.07M,-0.02%
2020-04-02,"1,330.90","1,320.62","1,332.61","1,316.94",154.38M,0.62%
2020-04-01,"1,322.66","1,344.90","1,344.90","1,322.66",189.04M,-2.09%
2020-03-31,"1,350.89","1,336.60","1,352.20","1,335.91",260.58M,1.66%
2020-03-30,"1,328.88","1,336.23","1,336.23","1,317.39",144.26M,-1.06%
2020-03-27,"1,343.09","1,335.57","1,353.35","1,335.57",194.26M,1.13%
2020-03-26,"1,328.09","1,333.73","1,336.74","1,309.21",173.84M,0.27%
2020-03-25,"1,324.50","1,322.19","1,341.86","1,304.97",208.58M,2.58%
2020-03-24,"1,291.14","1,271.34","1,311.22","1,271.34",199.94M,2.48%
2020-03-23,"1,259.88","1,249.50","1,275.26","1,241.46",250.85M,-3.33%
2020-03-20,"1,303.28","1,220.54","1,304.55","1,220.54",396.28M,6.85%
2020-03-19,"1,219.72","1,227.71","1,242.82","1,207.80",280.83M,-1.56%
2020-03-18,"1,239.01","1,254.43","1,275.23","1,226.26",292.18M,-1.40%
2020-03-17,"1,256.58","1,217.28","1,278.43","1,211.95",431.61M,-1.88%
2020-03-16,"1,280.63","1,319.37","1,319.37","1,278.48",343.90M,-4.77%
2020-03-13,"1,344.75","1,363.76","1,369.00","1,320.96",442.09M,-5.26%
2020-03-12,"1,419.43","1,431.41","1,432.70","1,419.43",232.86M,-1.69%
2020-03-11,"1,443.83","1,431.35","1,454.00","1,428.59",195.73M,0.93%
2020-03-10,"1,430.47","1,415.86","1,446.73","1,414.95",220.29M,0.44%
2020-03-09,"1,424.16","1,459.81","1,459.81","1,422.65",255.46M,-3.97%
2020-03-06,"1,483.10","1,486.84","1,486.84","1,479.74",169.36M,-0.53%
2020-03-05,"1,491.03","1,492.36","1,497.31","1,486.35",140.56M,0.07%
2020-03-04,"1,489.95","1,478.33","1,491.07","1,474.95",185.11M,0.76%
2020-03-03,"1,478.64","1,476.30","1,481.36","1,466.90",179.12M,0.80%
2020-03-02,"1,466.94","1,471.34","1,478.68","1,456.08",231.46M,-1.06%
2020-02-28,"1,482.64","1,484.90","1,494.09","1,473.77",312.20M,-1.52%
2020-02-27,"1,505.59","1,496.73","1,508.27","1,494.94",133.61M,0.70%
2020-02-26,"1,495.19","1,489.33","1,508.43","1,485.24",199.95M,-0.38%
2020-02-25,"1,500.88","1,481.46","1,503.30","1,481.46",174.20M,0.73%
2020-02-24,"1,490.06","1,501.47","1,510.42","1,486.71",255.64M,-2.69%
2020-02-21,"1,531.20","1,529.01","1,533.91","1,527.57",106.74M,-0.25%
2020-02-20,"1,534.98","1,537.10","1,540.18","1,531.15",125.66M,0.05%
2020-02-19,"1,534.16","1,539.22","1,539.90","1,530.83",100.67M,-0.19%
2020-02-18,"1,537.08","1,536.51","1,537.87","1,532.89",100.88M,0.00%
2020-02-17,"1,537.12","1,542.97","1,545.92","1,537.12",75.68M,-0.48%
2020-02-14,"1,544.46","1,538.72","1,544.46","1,534.97",95.27M,0.34%
2020-02-13,"1,539.16","1,544.75","1,545.92","1,536.76",98.00M,-0.24%
2020-02-12,"1,542.94","1,551.02","1,555.66","1,538.66",182.74M,-0.55%
2020-02-11,"1,551.48","1,544.89","1,554.67","1,543.23",103.14M,0.56%
2020-02-10,"1,542.80","1,557.07","1,557.07","1,540.11",101.85M,-0.75%
2020-02-07,"1,554.49","1,554.29","1,554.91","1,546.08",124.36M,0.11%
2020-02-06,"1,552.77","1,540.88","1,555.53","1,540.88",154.66M,1.04%
2020-02-05,"1,536.79","1,539.64","1,539.89","1,529.10",192.36M,0.06%
2020-02-04,"1,535.80","1,528.32","1,542.59","1,527.70",167.92M,0.91%
2020-02-03,"1,521.95","1,522.14","1,528.06","1,517.61",154.06M,-0.60%
2020-01-31,"1,531.06","1,544.25","1,552.46","1,530.69",232.27M,-0.94%
2020-01-30,"1,545.59","1,551.25","1,551.25","1,540.71",158.85M,-0.31%
2020-01-29,"1,550.47","1,551.63","1,554.42","1,547.94",173.16M,-0.08%
2020-01-28,"1,551.64","1,558.57","1,558.59","1,545.63",196.18M,-1.35%
2020-01-24,"1,572.81","1,573.60","1,575.21","1,568.64",80.19M,-0.10%
2020-01-23,"1,574.44","1,575.27","1,577.79","1,571.58",109.51M,-0.22%
2020-01-22,"1,577.98","1,584.64","1,595.38","1,576.90",169.77M,-0.59%
2020-01-21,"1,587.33","1,589.29","1,592.59","1,587.10",113.06M,-0.10%
2020-01-20,"1,588.88","1,596.39","1,596.39","1,588.88",82.67M,-0.43%
2020-01-17,"1,595.81","1,586.94","1,595.81","1,586.76",147.65M,0.50%
2020-01-16,"1,587.88","1,582.12","1,588.23","1,575.77",95.09M,0.17%
2020-01-15,"1,585.14","1,579.94","1,585.14","1,573.92",84.83M,0.29%
2020-01-14,"1,580.60","1,584.99","1,587.47","1,571.89",96.08M,-0.26%
2020-01-13,"1,584.73","1,593.10","1,595.24","1,581.57",76.07M,-0.42%
2020-01-10,"1,591.46","1,596.65","1,597.85","1,589.07",77.26M,-0.26%
2020-01-09,"1,595.65","1,593.72","1,599.01","1,589.98",97.47M,0.41%
2020-01-08,"1,589.10","1,604.06","1,604.06","1,587.43",93.68M,-1.36%
2020-01-07,"1,611.04","1,596.56","1,612.60","1,596.42",96.58M,0.83%
2020-01-06,"1,597.76","1,611.16","1,611.16","1,593.08",57.24M,-0.85%
2020-01-03,"1,611.38","1,606.31","1,612.62","1,604.34",109.70M,0.55%
2020-01-02,"1,602.50","1,590.98","1,603.72","1,590.98",69.88M,0.86%
2019-12-31,"1,588.76","1,609.37","1,610.69","1,588.76",104.60M,-1.67%
2019-12-30,"1,615.67","1,609.45","1,617.43","1,608.76",82.15M,0.31%
2019-12-27,"1,610.61","1,599.93","1,610.91","1,598.48",63.77M,0.44%
2019-12-26,"1,603.55","1,604.68","1,607.12","1,602.66",22.69M,-0.04%
2019-12-24,"1,604.23","1,613.83","1,613.87","1,602.10",34.85M,-0.62%
2019-12-23,"1,614.18","1,606.45","1,615.11","1,601.23",65.78M,0.25%
2019-12-20,"1,610.18","1,598.27","1,610.18","1,591.95",170.10M,0.89%
2019-12-19,"1,596.01","1,587.13","1,603.59","1,585.76",84.33M,-0.19%
2019-12-18,"1,599.11","1,578.60","1,599.11","1,570.90",127.89M,1.41%
2019-12-17,"1,576.95","1,571.87","1,576.95","1,564.25",105.20M,0.48%
2019-12-16,"1,569.35","1,568.43","1,573.41","1,565.59",77.94M,-0.12%
2019-12-13,"1,571.16","1,576.51","1,579.23","1,571.16",125.14M,0.24%
2019-12-12,"1,567.34","1,559.83","1,572.51","1,559.83",124.14M,0.27%
2019-12-11,"1,563.19","1,558.76","1,568.03","1,558.76",94.60M,0.09%
2019-12-10,"1,561.79","1,561.47","1,564.82","1,559.23",72.44M,-0.06%
2019-12-09,"1,562.71","1,566.18","1,567.78","1,560.02",76.68M,-0.37%
2019-12-06,"1,568.44","1,561.58","1,569.01","1,561.58",67.75M,0.31%
2019-12-05,"1,563.58","1,561.94","1,567.34","1,560.13",102.87M,0.17%
2019-12-04,"1,560.93","1,553.99","1,560.93","1,550.92",106.19M,-0.09%
2019-12-03,"1,562.27","1,568.85","1,568.85","1,556.17",85.94M,-0.53%
2019-12-02,"1,570.55","1,562.55","1,570.55","1,561.98",75.99M,0.56%
2019-11-29,"1,561.74","1,585.70","1,585.70","1,560.72",113.62M,-1.39%
2019-11-28,"1,583.77","1,588.08","1,588.51","1,582.28",68.60M,-0.21%
2019-11-27,"1,587.18","1,587.64","1,590.51","1,582.46",72.43M,0.21%
2019-11-26,"1,583.87","1,589.64","1,595.92","1,583.70",255.82M,-0.47%
2019-11-25,"1,591.35","1,595.08","1,596.30","1,588.72",56.37M,-0.34%
2019-11-22,"1,596.84","1,589.87","1,600.06","1,589.25",93.25M,0.29%
2019-11-21,"1,592.19","1,601.36","1,601.36","1,587.07",97.58M,-0.56%
2019-11-20,"1,601.14","1,601.42","1,604.38","1,598.32",87.74M,-0.26%
2019-11-19,"1,605.31","1,601.09","1,605.31","1,595.15",80.14M,0.06%
2019-11-18,"1,604.36","1,593.09","1,604.36","1,592.47",57.60M,0.60%
2019-11-15,"1,594.75","1,593.79","1,596.85","1,592.22",77.52M,0.08%
2019-11-14,"1,593.55","1,595.40","1,598.09","1,592.63",83.65M,-0.23%
2019-11-13,"1,597.22","1,610.88","1,610.88","1,593.91",120.63M,-0.78%
2019-11-12,"1,609.73","1,612.18","1,614.21","1,605.71",102.46M,0.10%
2019-11-11,"1,608.15","1,610.66","1,611.43","1,601.99",87.81M,-0.10%
2019-11-08,"1,609.73","1,607.09","1,614.19","1,606.02",109.61M,0.02%
2019-11-07,"1,609.33","1,604.85","1,609.33","1,601.18",106.44M,0.38%
2019-11-06,"1,603.25","1,609.43","1,609.64","1,597.18",86.58M,-0.22%
2019-11-05,"1,606.74","1,599.07","1,606.74","1,597.76",136.83M,0.20%
2019-11-04,"1,603.56","1,598.28","1,603.56","1,595.20",105.49M,0.64%
2019-11-01,"1,593.34","1,595.73","1,596.84","1,583.00",88.60M,-0.29%
2019-10-31,"1,597.98","1,579.14","1,599.77","1,579.14",192.72M,1.14%
2019-10-30,"1,580.00","1,583.00","1,583.00","1,575.33",103.99M,0.14%
2019-10-29,"1,577.79","1,573.16","1,577.98","1,570.18",136.24M,0.50%
2019-10-25,"1,570.00","1,572.92","1,573.15","1,567.90",70.21M,-0.07%
2019-10-24,"1,571.11","1,569.47","1,571.43","1,565.64",85.71M,0.15%
2019-10-23,"1,568.79","1,571.66","1,573.23","1,564.08",81.16M,-0.34%
2019-10-22,"1,574.09","1,570.27","1,574.09","1,567.70",92.72M,0.20%
2019-10-21,"1,570.93","1,568.78","1,572.06","1,565.08",48.98M,-0.01%
2019-10-18,"1,571.15","1,572.72","1,576.87","1,567.72",102.59M,-0.21%
2019-10-17,"1,574.50","1,573.04","1,577.04","1,569.21",96.26M,-0.03%
2019-10-16,"1,574.90","1,568.10","1,574.90","1,567.87",104.22M,0.55%
2019-10-15,"1,566.23","1,567.03","1,568.24","1,563.13",84.41M,-0.09%
2019-10-14,"1,567.59","1,562.65","1,568.96","1,562.65",67.60M,0.69%
2019-10-11,"1,556.84","1,550.96","1,558.26","1,550.96",78.63M,0.32%
2019-10-10,"1,551.87","1,550.70","1,553.18","1,548.45",69.71M,0.04%
2019-10-09,"1,551.23","1,554.73","1,555.42","1,548.62",87.65M,-0.48%
2019-10-08,"1,558.79","1,560.46","1,565.16","1,556.21",78.38M,-0.01%
2019-10-07,"1,559.00","1,557.79","1,560.37","1,555.55",44.08M,0.09%
2019-10-04,"1,557.67","1,563.89","1,564.79","1,551.96",76.43M,-0.41%
2019-10-03,"1,564.12","1,571.96","1,572.04","1,563.13",90.32M,-0.68%
2019-10-02,"1,574.90","1,588.85","1,589.06","1,574.90",87.43M,-0.91%
2019-10-01,"1,589.44","1,584.94","1,589.64","1,583.84",71.30M,0.35%
2019-09-30,"1,583.91","1,584.26","1,586.69","1,578.53",92.49M,-0.01%
2019-09-27,"1,584.14","1,590.24","1,592.05","1,583.45",73.33M,-0.56%
2019-09-26,"1,593.00","1,589.48","1,593.05","1,589.21",95.04M,0.22%
2019-09-25,"1,589.58","1,592.52","1,593.99","1,586.14",74.12M,-0.17%
2019-09-24,"1,592.33","1,593.50","1,593.50","1,585.58",100.39M,-0.04%
2019-09-23,"1,592.93","1,597.59","1,597.59","1,590.97",83.78M,-0.28%
2019-09-20,"1,597.41","1,597.61","1,597.61","1,590.02",246.86M,0.07%
2019-09-19,"1,596.28","1,598.65","1,599.17","1,592.65",82.68M,-0.20%
2019-09-18,"1,599.49","1,599.57","1,599.57","1,594.09",102.87M,-0.30%
2019-09-17,"1,604.30","1,609.92","1,609.97","1,597.09",140.90M,0.19%
2019-09-13,"1,601.25","1,600.69","1,603.68","1,596.33",87.80M,0.02%
2019-09-12,"1,601.00","1,603.21","1,608.39","1,601.00",120.54M,-0.08%
2019-09-11,"1,602.30","1,597.88","1,602.30","1,595.28",128.03M,0.40%
2019-09-10,"1,595.85","1,590.83","1,597.78","1,589.78",174.81M,-0.54%
2019-09-06,"1,604.47","1,601.66","1,606.40","1,599.58",91.21M,0.30%
2019-09-05,"1,599.75","1,598.17","1,603.79","1,592.84",108.50M,-0.01%
2019-09-04,"1,599.89","1,593.97","1,600.91","1,591.11",95.86M,0.53%
2019-09-03,"1,591.52","1,612.78","1,616.34","1,591.52",105.35M,-1.28%
2019-08-30,"1,612.14","1,602.24","1,612.14","1,601.59",150.19M,1.06%
2019-08-29,"1,595.18","1,593.36","1,597.39","1,584.83",92.44M,0.34%
